Game no. 19003, scored 41, dcards: 1 complete and 2 incomplete totaling 3 for -7 points, took 150 turns (1.14 seconds)
Game no. 19483, scored 57, dcards: 3 complete and 1 incomplete totaling 4 for 3 points, took 163 turns (1.49 seconds)
Game no. 19484, scored 95, dcards: 3 complete and 0 incomplete totaling 3 for 40 points, took 147 turns (1.18 seconds)
Game no. 19485, scored 76, dcards: 3 complete and 1 incomplete totaling 4 for 23 points, took 151 turns (1.28 seconds)
Game no. 19486, scored 92, dcards: 3 complete and 0 incomplete totaling 3 for 30 points, took 155 turns (1.36 seconds)
Game no. 19487, scored 66, dcards: 1 complete and 1 incomplete totaling 2 for 4 points, took 151 turns (1.19 seconds)
Game no. 19488, scored 58, dcards: 2 complete and 1 incomplete totaling 3 for 14 points, took 156 turns (1.28 seconds)
Game no. 19489, scored 6, dcards: 0 complete and 3 incomplete totaling 3 for -31 points, took 154 turns (1.22 seconds)
Game no. 19490, scored 24, dcards: 1 complete and 2 incomplete totaling 3 for -13 points, took 152 turns (1.23 seconds)
Game no. 19491, scored 120, dcards: 3 complete and 0 incomplete totaling 3 for 55 points, took 163 turns (1.44 seconds)
Game no. 19492, scored 89, dcards: 3 complete and 0 incomplete totaling 3 for 33 points, took 150 turns (1.25 seconds)
Game no. 19493, scored 96, dcards: 3 complete and 0 incomplete totaling 3 for 33 points, took 151 turns (1.22 seconds)
Game no. 19494, scored 51, dcards: 2 complete and 1 incomplete totaling 3 for 7 points, took 149 turns (1.22 seconds)
Game no. 19495, scored 122, dcards: 3 complete and 0 incomplete totaling 3 for 30 points, took 151 turns (1.27 seconds)
Game no. 19496, scored 65, dcards: 3 complete and 0 incomplete totaling 3 for 27 points, took 155 turns (1.31 seconds)
Game no. 19497, scored 104, dcards: 3 complete and 0 incomplete totaling 3 for 39 points, took 145 turns (1.28 seconds)
Game no. 19498, scored 78, dcards: 3 complete and 0 incomplete totaling 3 for 31 points, took 167 turns (1.38 seconds)
Game no. 19499, scored 17, dcards: 1 complete and 2 incomplete totaling 3 for -27 points, took 148 turns (1.17 seconds)
Game no. 19500, scored 46, dcards: 3 complete and 2 incomplete totaling 5 for -12 points, took 156 turns (1.28 seconds)
Game no. 19501, scored 14, dcards: 0 complete and 2 incomplete totaling 2 for -24 points, took 164 turns (1.27 seconds)
Game no. 19502, scored 57, dcards: 1 complete and 2 incomplete totaling 3 for -9 points, took 153 turns (1.28 seconds)
Game no. 19503, scored 16, dcards: 1 complete and 2 incomplete totaling 3 for -18 points, took 152 turns (1.21 seconds)
Game no. 19504, scored 45, dcards: 1 complete and 2 incomplete totaling 3 for -4 points, took 150 turns (1.27 seconds)
Game no. 19505, scored 68, dcards: 2 complete and 1 incomplete totaling 3 for 10 points, took 153 turns (1.27 seconds)
Game no. 19506, scored 1, dcards: 0 complete and 2 incomplete totaling 2 for -41 points, took 141 turns (1.14 seconds)
Game no. 19507, scored 32, dcards: 1 complete and 2 incomplete totaling 3 for -14 points, took 136 turns (1.15 seconds)
Game no. 19508, scored 99, dcards: 3 complete and 0 incomplete totaling 3 for 41 points, took 141 turns (1.13 seconds)
Game no. 19509, scored 77, dcards: 3 complete and 0 incomplete totaling 3 for 27 points, took 152 turns (1.24 seconds)
Game no. 19510, scored 95, dcards: 3 complete and 0 incomplete totaling 3 for 36 points, took 167 turns (1.34 seconds)
Game no. 19511, scored 113, dcards: 3 complete and 0 incomplete totaling 3 for 43 points, took 145 turns (1.24 seconds)
Game no. 19512, scored 105, dcards: 3 complete and 0 incomplete totaling 3 for 47 points, took 141 turns (1.20 seconds)
Game no. 19513, scored 47, dcards: 2 complete and 2 incomplete totaling 4 for -19 points, took 152 turns (1.36 seconds)
Game no. 19514, scored 73, dcards: 3 complete and 0 incomplete totaling 3 for 22 points, took 153 turns (1.23 seconds)
Game no. 19515, scored 8, dcards: 1 complete and 3 incomplete totaling 4 for -24 points, took 140 turns (1.14 seconds)
Game no. 19516, scored 82, dcards: 3 complete and 0 incomplete totaling 3 for 23 points, took 153 turns (1.29 seconds)
Game no. 19517, scored 106, dcards: 3 complete and 0 incomplete totaling 3 for 34 points, took 152 turns (1.27 seconds)
Game no. 19518, scored 11, dcards: 0 complete and 3 incomplete totaling 3 for -47 points, took 148 turns (1.30 seconds)
Game no. 19519, scored 26, dcards: 1 complete and 2 incomplete totaling 3 for -23 points, took 163 turns (1.27 seconds)
Game no. 19520, scored 27, dcards: 1 complete and 2 incomplete totaling 3 for -25 points, took 160 turns (1.35 seconds)
Game no. 19521, scored 16, dcards: 0 complete and 3 incomplete totaling 3 for -32 points, took 147 turns (1.27 seconds)
Game no. 19522, scored 38, dcards: 2 complete and 1 incomplete totaling 3 for 7 points, took 144 turns (1.14 seconds)
Game no. 19523, scored 116, dcards: 3 complete and 0 incomplete totaling 3 for 40 points, took 155 turns (1.27 seconds)
Game no. 19524, scored 102, dcards: 3 complete and 0 incomplete totaling 3 for 34 points, took 150 turns (1.17 seconds)
Game no. 19525, scored 21, dcards: 1 complete and 2 incomplete totaling 3 for -15 points, took 142 turns (1.19 seconds)
Game no. 19526, scored 39, dcards: 1 complete and 2 incomplete totaling 3 for -19 points, took 160 turns (1.34 seconds)
Game no. 19527, scored 102, dcards: 3 complete and 0 incomplete totaling 3 for 44 points, took 149 turns (1.21 seconds)
Game no. 19528, scored 41, dcards: 1 complete and 2 incomplete totaling 3 for -6 points, took 145 turns (1.20 seconds)
Game no. 19529, scored 34, dcards: 1 complete and 2 incomplete totaling 3 for -10 points, took 159 turns (1.23 seconds)
Game no. 19530, scored 62, dcards: 2 complete and 1 incomplete totaling 3 for 13 points, took 170 turns (1.38 seconds)
Game no. 19531, scored 46, dcards: 1 complete and 2 incomplete totaling 3 for -2 points, took 161 turns (1.30 seconds)
Game no. 19532, scored 45, dcards: 1 complete and 2 incomplete totaling 3 for -3 points, took 150 turns (1.26 seconds)
Game no. 19533, scored 2, dcards: 0 complete and 3 incomplete totaling 3 for -26 points, took 137 turns (1.14 seconds)
Game no. 19534, scored 67, dcards: 2 complete and 1 incomplete totaling 3 for 19 points, took 145 turns (1.15 seconds)
Game no. 19535, scored 42, dcards: 1 complete and 2 incomplete totaling 3 for -6 points, took 160 turns (1.26 seconds)
Game no. 19536, scored -13, dcards: 0 complete and 3 incomplete totaling 3 for -51 points, took 151 turns (1.18 seconds)
Game no. 19537, scored 74, dcards: 2 complete and 1 incomplete totaling 3 for 16 points, took 136 turns (1.19 seconds)
Game no. 19538, scored 51, dcards: 2 complete and 1 incomplete totaling 3 for 12 points, took 155 turns (1.30 seconds)
Game no. 19539, scored 21, dcards: 1 complete and 2 incomplete totaling 3 for -13 points, took 146 turns (1.16 seconds)
Game no. 19540, scored 23, dcards: 1 complete and 2 incomplete totaling 3 for -24 points, took 154 turns (1.30 seconds)
Game no. 19541, scored 56, dcards: 2 complete and 1 incomplete totaling 3 for 16 points, took 154 turns (1.24 seconds)
Game no. 19542, scored 37, dcards: 1 complete and 2 incomplete totaling 3 for -22 points, took 154 turns (1.27 seconds)
Game no. 19543, scored 15, dcards: 0 complete and 3 incomplete totaling 3 for -25 points, took 141 turns (1.14 seconds)
Game no. 19544, scored 1, dcards: 0 complete and 3 incomplete totaling 3 for -31 points, took 140 turns (1.13 seconds)
Game no. 19545, scored 21, dcards: 1 complete and 2 incomplete totaling 3 for -21 points, took 142 turns (1.21 seconds)
Game no. 19546, scored 8, dcards: 1 complete and 2 incomplete totaling 3 for -21 points, took 147 turns (1.21 seconds)
Game no. 19547, scored 68, dcards: 2 complete and 1 incomplete totaling 3 for 18 points, took 171 turns (1.44 seconds)
Game no. 19548, scored 21, dcards: 1 complete and 2 incomplete totaling 3 for -20 points, took 150 turns (1.24 seconds)
Game no. 19549, scored 7, dcards: 0 complete and 3 incomplete totaling 3 for -24 points, took 149 turns (1.20 seconds)
Game no. 19550, scored 38, dcards: 1 complete and 2 incomplete totaling 3 for -4 points, took 142 turns (1.16 seconds)
Game no. 19551, scored 10, dcards: 0 complete and 3 incomplete totaling 3 for -37 points, took 144 turns (1.22 seconds)
Game no. 19552, scored 6, dcards: 0 complete and 3 incomplete totaling 3 for -41 points, took 143 turns (1.17 seconds)
Game no. 19553, scored 13, dcards: 1 complete and 2 incomplete totaling 3 for -23 points, took 154 turns (1.24 seconds)
Game no. 19554, scored 10, dcards: 0 complete and 3 incomplete totaling 3 for -37 points, took 147 turns (1.19 seconds)
Game no. 19555, scored 50, dcards: 1 complete and 2 incomplete totaling 3 for -11 points, took 152 turns (1.31 seconds)
Game no. 19556, scored 39, dcards: 1 complete and 2 incomplete totaling 3 for -3 points, took 169 turns (1.36 seconds)
Game no. 19557, scored 55, dcards: 1 complete and 2 incomplete totaling 3 for 2 points, took 156 turns (1.32 seconds)
Game no. 19558, scored 77, dcards: 2 complete and 1 incomplete totaling 3 for 24 points, took 141 turns (1.22 seconds)
Game no. 19559, scored -5, dcards: 0 complete and 3 incomplete totaling 3 for -50 points, took 148 turns (1.25 seconds)
Game no. 19560, scored 41, dcards: 1 complete and 2 incomplete totaling 3 for -13 points, took 151 turns (1.22 seconds)
Game no. 19561, scored 9, dcards: 1 complete and 2 incomplete totaling 3 for -29 points, took 127 turns (1.07 seconds)
Game no. 19562, scored 19, dcards: 1 complete and 2 incomplete totaling 3 for -25 points, took 160 turns (1.38 seconds)
Game no. 19563, scored 38, dcards: 1 complete and 2 incomplete totaling 3 for -3 points, took 162 turns (1.32 seconds)
Game no. 19564, scored 70, dcards: 2 complete and 1 incomplete totaling 3 for 15 points, took 152 turns (1.25 seconds)
Game no. 19565, scored 6, dcards: 0 complete and 3 incomplete totaling 3 for -42 points, took 152 turns (1.25 seconds)
Game no. 19566, scored 42, dcards: 2 complete and 1 incomplete totaling 3 for 0 points, took 133 turns (1.08 seconds)
Game no. 19567, scored 78, dcards: 3 complete and 0 incomplete totaling 3 for 24 points, took 153 turns (1.21 seconds)
Game no. 19568, scored 35, dcards: 1 complete and 2 incomplete totaling 3 for -13 points, took 144 turns (1.21 seconds)
Game no. 19569, scored 16, dcards: 0 complete and 3 incomplete totaling 3 for -45 points, took 146 turns (1.18 seconds)
Game no. 19570, scored 12, dcards: 0 complete and 3 incomplete totaling 3 for -29 points, took 155 turns (1.31 seconds)
Game no. 19571, scored 66, dcards: 1 complete and 2 incomplete totaling 3 for 0 points, took 149 turns (1.27 seconds)
Game no. 19572, scored 75, dcards: 3 complete and 0 incomplete totaling 3 for 27 points, took 144 turns (1.16 seconds)
Game no. 19573, scored 50, dcards: 2 complete and 1 incomplete totaling 3 for 5 points, took 149 turns (1.19 seconds)
Game no. 19574, scored 14, dcards: 0 complete and 3 incomplete totaling 3 for -36 points, took 153 turns (1.31 seconds)
Game no. 19575, scored -8, dcards: 0 complete and 3 incomplete totaling 3 for -45 points, took 150 turns (1.23 seconds)
Game no. 19576, scored -15, dcards: 0 complete and 3 incomplete totaling 3 for -50 points, took 144 turns (1.18 seconds)
Game no. 19577, scored -5, dcards: 0 complete and 3 incomplete totaling 3 for -44 points, took 147 turns (1.18 seconds)
Game no. 19578, scored 11, dcards: 0 complete and 3 incomplete totaling 3 for -36 points, took 169 turns (1.36 seconds)
Game no. 19579, scored -10, dcards: 0 complete and 3 incomplete totaling 3 for -37 points, took 140 turns (1.18 seconds)
Game no. 19580, scored 50, dcards: 1 complete and 2 incomplete totaling 3 for -10 points, took 149 turns (1.28 seconds)
Game no. 19581, scored -3, dcards: 0 complete and 3 incomplete totaling 3 for -36 points, took 139 turns (1.12 seconds)
Game no. 19582, scored -4, dcards: 0 complete and 3 incomplete totaling 3 for -44 points, took 158 turns (1.24 seconds)
Game no. 19583, scored 9, dcards: 0 complete and 3 incomplete totaling 3 for -37 points, took 154 turns (1.24 seconds)
Game no. 19584, scored 64, dcards: 1 complete and 2 incomplete totaling 3 for -5 points, took 161 turns (1.33 seconds)
Game no. 19585, scored 67, dcards: 2 complete and 1 incomplete totaling 3 for 4 points, took 156 turns (1.31 seconds)
Game no. 19586, scored 93, dcards: 3 complete and 0 incomplete totaling 3 for 29 points, took 148 turns (1.22 seconds)
Game no. 19587, scored 0, dcards: 0 complete and 3 incomplete totaling 3 for -40 points, took 152 turns (1.28 seconds)
Game no. 19588, scored 34, dcards: 1 complete and 2 incomplete totaling 3 for -6 points, took 157 turns (1.29 seconds)
Game no. 19589, scored 55, dcards: 3 complete and 1 incomplete totaling 4 for 10 points, took 132 turns (1.07 seconds)
Game no. 19590, scored 5, dcards: 0 complete and 3 incomplete totaling 3 for -39 points, took 153 turns (1.28 seconds)
Game no. 19591, scored 86, dcards: 3 complete and 0 incomplete totaling 3 for 31 points, took 144 turns (1.16 seconds)
Game no. 19592, scored 69, dcards: 2 complete and 1 incomplete totaling 3 for 18 points, took 144 turns (1.22 seconds)
Game no. 19593, scored 88, dcards: 4 complete and 1 incomplete totaling 5 for 26 points, took 148 turns (1.24 seconds)
Game no. 19594, scored 100, dcards: 3 complete and 0 incomplete totaling 3 for 38 points, took 155 turns (1.31 seconds)
Game no. 19595, scored 35, dcards: 2 complete and 3 incomplete totaling 5 for -19 points, took 159 turns (1.34 seconds)
Game no. 19596, scored 19, dcards: 1 complete and 2 incomplete totaling 3 for -24 points, took 156 turns (1.30 seconds)
Game no. 19597, scored 62, dcards: 2 complete and 1 incomplete totaling 3 for 8 points, took 165 turns (1.38 seconds)
Game no. 19598, scored 25, dcards: 3 complete and 2 incomplete totaling 5 for 0 points, took 136 turns (1.16 seconds)
Game no. 19599, scored 66, dcards: 1 complete and 2 incomplete totaling 3 for 3 points, took 151 turns (1.25 seconds)
Game no. 19600, scored 83, dcards: 3 complete and 0 incomplete totaling 3 for 26 points, took 164 turns (1.32 seconds)
Game no. 19601, scored 15, dcards: 0 complete and 2 incomplete totaling 2 for -29 points, took 151 turns (1.16 seconds)
Game no. 19602, scored 110, dcards: 3 complete and 0 incomplete totaling 3 for 35 points, took 158 turns (1.28 seconds)
Game no. 19603, scored 6, dcards: 0 complete and 3 incomplete totaling 3 for -46 points, took 150 turns (1.33 seconds)
Game no. 19604, scored 14, dcards: 0 complete and 2 incomplete totaling 2 for -30 points, took 152 turns (1.21 seconds)
Game no. 19605, scored 8, dcards: 0 complete and 3 incomplete totaling 3 for -41 points, took 178 turns (1.41 seconds)
Game no. 19606, scored 103, dcards: 2 complete and 0 incomplete totaling 2 for 21 points, took 163 turns (1.33 seconds)
Game no. 19607, scored 3, dcards: 0 complete and 3 incomplete totaling 3 for -37 points, took 146 turns (1.19 seconds)
Game no. 19608, scored 57, dcards: 1 complete and 2 incomplete totaling 3 for -3 points, took 152 turns (1.19 seconds)
Game no. 19609, scored -9, dcards: 1 complete and 3 incomplete totaling 4 for -42 points, took 146 turns (1.23 seconds)
Game no. 19610, scored 59, dcards: 2 complete and 1 incomplete totaling 3 for 12 points, took 138 turns (1.14 seconds)
Game no. 19611, scored 68, dcards: 3 complete and 0 incomplete totaling 3 for 28 points, took 142 turns (1.17 seconds)
Game no. 19612, scored 90, dcards: 2 complete and 1 incomplete totaling 3 for 24 points, took 149 turns (1.22 seconds)
Game no. 19613, scored 9, dcards: 0 complete and 3 incomplete totaling 3 for -52 points, took 160 turns (1.31 seconds)
Game no. 19614, scored 3, dcards: 0 complete and 3 incomplete totaling 3 for -45 points, took 148 turns (1.22 seconds)
Game no. 19615, scored 75, dcards: 2 complete and 0 incomplete totaling 2 for 14 points, took 144 turns (1.18 seconds)
Game no. 19616, scored 114, dcards: 2 complete and 0 incomplete totaling 2 for 31 points, took 140 turns (1.19 seconds)
Game no. 19617, scored 2, dcards: 0 complete and 3 incomplete totaling 3 for -46 points, took 151 turns (1.21 seconds)
Game no. 19618, scored 26, dcards: 2 complete and 1 incomplete totaling 3 for -7 points, took 139 turns (1.17 seconds)
Game no. 19619, scored 28, dcards: 1 complete and 2 incomplete totaling 3 for -9 points, took 155 turns (1.26 seconds)
Game no. 19620, scored 0, dcards: 0 complete and 3 incomplete totaling 3 for -40 points, took 158 turns (1.26 seconds)
Game no. 19621, scored 59, dcards: 2 complete and 1 incomplete totaling 3 for 13 points, took 153 turns (1.21 seconds)
Game no. 19622, scored -3, dcards: 0 complete and 3 incomplete totaling 3 for -44 points, took 139 turns (1.15 seconds)
Game no. 19623, scored 101, dcards: 4 complete and 0 incomplete totaling 4 for 34 points, took 152 turns (1.32 seconds)
Game no. 19624, scored 8, dcards: 0 complete and 3 incomplete totaling 3 for -36 points, took 156 turns (1.25 seconds)
Game no. 19625, scored 14, dcards: 0 complete and 3 incomplete totaling 3 for -42 points, took 157 turns (1.24 seconds)
Game no. 19626, scored -2, dcards: 0 complete and 3 incomplete totaling 3 for -43 points, took 147 turns (1.21 seconds)
Game no. 19627, scored 63, dcards: 3 complete and 0 incomplete totaling 3 for 30 points, took 138 turns (1.17 seconds)
Game no. 19628, scored 77, dcards: 1 complete and 1 incomplete totaling 2 for 8 points, took 166 turns (1.35 seconds)
Game no. 19629, scored 77, dcards: 3 complete and 0 incomplete totaling 3 for 25 points, took 149 turns (1.27 seconds)
Game no. 19630, scored 24, dcards: 1 complete and 2 incomplete totaling 3 for -26 points, took 137 turns (1.12 seconds)
Game no. 19631, scored 57, dcards: 1 complete and 2 incomplete totaling 3 for -3 points, took 149 turns (1.19 seconds)
Game no. 19632, scored 5, dcards: 1 complete and 2 incomplete totaling 3 for -33 points, took 153 turns (1.32 seconds)
Game no. 19633, scored 43, dcards: 2 complete and 1 incomplete totaling 3 for 1 points, took 142 turns (1.19 seconds)
Game no. 19634, scored 27, dcards: 1 complete and 2 incomplete totaling 3 for -22 points, took 170 turns (1.34 seconds)
Game no. 19635, scored 28, dcards: 0 complete and 2 incomplete totaling 2 for -19 points, took 154 turns (1.21 seconds)
Game no. 19636, scored 97, dcards: 3 complete and 0 incomplete totaling 3 for 38 points, took 153 turns (1.25 seconds)
Game no. 19637, scored 23, dcards: 1 complete and 2 incomplete totaling 3 for -21 points, took 141 turns (1.16 seconds)
Game no. 19638, scored 94, dcards: 3 complete and 0 incomplete totaling 3 for 24 points, took 149 turns (1.23 seconds)
Game no. 19639, scored 103, dcards: 2 complete and 1 incomplete totaling 3 for 17 points, took 134 turns (1.14 seconds)
Game no. 19640, scored 104, dcards: 3 complete and 0 incomplete totaling 3 for 45 points, took 152 turns (1.33 seconds)
Game no. 19641, scored -5, dcards: 0 complete and 3 incomplete totaling 3 for -52 points, took 143 turns (1.24 seconds)
Game no. 19642, scored 94, dcards: 3 complete and 0 incomplete totaling 3 for 36 points, took 151 turns (1.28 seconds)
Game no. 19643, scored 83, dcards: 3 complete and 0 incomplete totaling 3 for 26 points, took 150 turns (1.25 seconds)
Game no. 19644, scored 109, dcards: 2 complete and 0 incomplete totaling 2 for 24 points, took 142 turns (1.20 seconds)
Game no. 19645, scored 13, dcards: 0 complete and 2 incomplete totaling 2 for -25 points, took 146 turns (1.16 seconds)
Game no. 19646, scored 18, dcards: 0 complete and 3 incomplete totaling 3 for -32 points, took 160 turns (1.30 seconds)
Game no. 19647, scored 71, dcards: 2 complete and 0 incomplete totaling 2 for 14 points, took 146 turns (1.17 seconds)
Game no. 19648, scored 13, dcards: 0 complete and 3 incomplete totaling 3 for -55 points, took 161 turns (1.34 seconds)
Game no. 19649, scored 41, dcards: 1 complete and 1 incomplete totaling 2 for 3 points, took 159 turns (1.28 seconds)
Game no. 19650, scored 76, dcards: 1 complete and 1 incomplete totaling 2 for 7 points, took 150 turns (1.26 seconds)
Game no. 19651, scored 50, dcards: 1 complete and 1 incomplete totaling 2 for 2 points, took 173 turns (1.31 seconds)
Game no. 19652, scored 45, dcards: 1 complete and 2 incomplete totaling 3 for -8 points, took 149 turns (1.23 seconds)
Game no. 19653, scored 23, dcards: 0 complete and 3 incomplete totaling 3 for -23 points, took 137 turns (1.17 seconds)
Game no. 19654, scored 17, dcards: 0 complete and 3 incomplete totaling 3 for -37 points, took 164 turns (1.33 seconds)
Game no. 19655, scored 1, dcards: 0 complete and 3 incomplete totaling 3 for -58 points, took 143 turns (1.21 seconds)
Game no. 19656, scored -3, dcards: 0 complete and 3 incomplete totaling 3 for -50 points, took 145 turns (1.20 seconds)
Game no. 19657, scored 63, dcards: 2 complete and 1 incomplete totaling 3 for 7 points, took 155 turns (1.29 seconds)
Game no. 19658, scored 0, dcards: 0 complete and 3 incomplete totaling 3 for -33 points, took 149 turns (1.22 seconds)
Game no. 19659, scored -5, dcards: 0 complete and 3 incomplete totaling 3 for -39 points, took 150 turns (1.23 seconds)
Game no. 19660, scored 45, dcards: 1 complete and 2 incomplete totaling 3 for -7 points, took 161 turns (1.29 seconds)
Game no. 19661, scored -4, dcards: 0 complete and 3 incomplete totaling 3 for -47 points, took 153 turns (1.27 seconds)
Game no. 19662, scored 106, dcards: 3 complete and 0 incomplete totaling 3 for 30 points, took 150 turns (1.27 seconds)
Game no. 19663, scored 62, dcards: 3 complete and 1 incomplete totaling 4 for 16 points, took 148 turns (1.28 seconds)
Game no. 19664, scored 87, dcards: 2 complete and 0 incomplete totaling 2 for 21 points, took 142 turns (1.18 seconds)
Game no. 19665, scored 23, dcards: 0 complete and 2 incomplete totaling 2 for -25 points, took 157 turns (1.24 seconds)
Game no. 19666, scored -1, dcards: 0 complete and 3 incomplete totaling 3 for -46 points, took 144 turns (1.14 seconds)
Game no. 19667, scored 32, dcards: 1 complete and 2 incomplete totaling 3 for -13 points, took 148 turns (1.14 seconds)
Game no. 19668, scored 101, dcards: 3 complete and 0 incomplete totaling 3 for 37 points, took 148 turns (1.26 seconds)
Game no. 19669, scored 102, dcards: 3 complete and 0 incomplete totaling 3 for 41 points, took 156 turns (1.23 seconds)
Game no. 19670, scored 2, dcards: 0 complete and 3 incomplete totaling 3 for -29 points, took 150 turns (1.24 seconds)
Game no. 19671, scored 99, dcards: 3 complete and 0 incomplete totaling 3 for 42 points, took 145 turns (1.17 seconds)
Game no. 19672, scored 34, dcards: 1 complete and 3 incomplete totaling 4 for -17 points, took 152 turns (1.25 seconds)
Game no. 19673, scored 72, dcards: 2 complete and 0 incomplete totaling 2 for 22 points, took 154 turns (1.19 seconds)
Game no. 19674, scored 12, dcards: 0 complete and 3 incomplete totaling 3 for -27 points, took 143 turns (1.15 seconds)
Game no. 19675, scored 9, dcards: 0 complete and 3 incomplete totaling 3 for -27 points, took 142 turns (1.17 seconds)
Game no. 19676, scored 16, dcards: 0 complete and 3 incomplete totaling 3 for -26 points, took 150 turns (1.28 seconds)
Game no. 19677, scored 16, dcards: 1 complete and 2 incomplete totaling 3 for -29 points, took 139 turns (1.17 seconds)
Game no. 19678, scored 5, dcards: 0 complete and 3 incomplete totaling 3 for -31 points, took 137 turns (1.15 seconds)
Game no. 19679, scored 9, dcards: 0 complete and 3 incomplete totaling 3 for -24 points, took 149 turns (1.13 seconds)
Game no. 19680, scored 15, dcards: 0 complete and 3 incomplete totaling 3 for -25 points, took 133 turns (1.13 seconds)
Game no. 19681, scored 35, dcards: 1 complete and 2 incomplete totaling 3 for -6 points, took 143 turns (1.16 seconds)
Game no. 19682, scored 91, dcards: 4 complete and 2 incomplete totaling 6 for 27 points, took 153 turns (1.32 seconds)
Game no. 19683, scored 14, dcards: 0 complete and 3 incomplete totaling 3 for -35 points, took 149 turns (1.26 seconds)
Game no. 19684, scored 11, dcards: 0 complete and 3 incomplete totaling 3 for -29 points, took 145 turns (1.20 seconds)
Game no. 19685, scored 87, dcards: 4 complete and 1 incomplete totaling 5 for 43 points, took 144 turns (1.30 seconds)
Game no. 19686, scored 6, dcards: 0 complete and 3 incomplete totaling 3 for -27 points, took 145 turns (1.19 seconds)
Game no. 19687, scored 67, dcards: 2 complete and 1 incomplete totaling 3 for 19 points, took 146 turns (1.20 seconds)
Game no. 19688, scored 28, dcards: 1 complete and 1 incomplete totaling 2 for -9 points, took 154 turns (1.23 seconds)
Game no. 19689, scored 63, dcards: 1 complete and 2 incomplete totaling 3 for 3 points, took 145 turns (1.21 seconds)
Game no. 19690, scored 109, dcards: 3 complete and 0 incomplete totaling 3 for 26 points, took 177 turns (1.42 seconds)
Game no. 19691, scored 70, dcards: 2 complete and 1 incomplete totaling 3 for 17 points, took 154 turns (1.29 seconds)
Game no. 19692, scored 85, dcards: 4 complete and 1 incomplete totaling 5 for 26 points, took 157 turns (1.41 seconds)
Game no. 19693, scored 71, dcards: 3 complete and 1 incomplete totaling 4 for 17 points, took 155 turns (1.31 seconds)
Game no. 19694, scored 54, dcards: 2 complete and 2 incomplete totaling 4 for 5 points, took 142 turns (1.14 seconds)
Game no. 19695, scored 18, dcards: 1 complete and 2 incomplete totaling 3 for -22 points, took 147 turns (1.24 seconds)
Game no. 19696, scored 28, dcards: 1 complete and 2 incomplete totaling 3 for -24 points, took 173 turns (1.39 seconds)
Game no. 19697, scored -13, dcards: 0 complete and 3 incomplete totaling 3 for -49 points, took 152 turns (1.27 seconds)
Game no. 19698, scored 101, dcards: 3 complete and 0 incomplete totaling 3 for 33 points, took 140 turns (1.21 seconds)
Game no. 19699, scored 60, dcards: 1 complete and 2 incomplete totaling 3 for -3 points, took 144 turns (1.21 seconds)
Game no. 19700, scored 86, dcards: 3 complete and 0 incomplete totaling 3 for 29 points, took 154 turns (1.25 seconds)
Game no. 19701, scored 61, dcards: 1 complete and 2 incomplete totaling 3 for -3 points, took 140 turns (1.18 seconds)
Game no. 19702, scored 60, dcards: 2 complete and 1 incomplete totaling 3 for 9 points, took 152 turns (1.27 seconds)
Game no. 19703, scored 16, dcards: 1 complete and 2 incomplete totaling 3 for -27 points, took 140 turns (1.17 seconds)
Game no. 19704, scored 84, dcards: 3 complete and 0 incomplete totaling 3 for 23 points, took 156 turns (1.27 seconds)
Game no. 19705, scored 30, dcards: 1 complete and 2 incomplete totaling 3 for -13 points, took 147 turns (1.18 seconds)
Game no. 19706, scored 36, dcards: 0 complete and 3 incomplete totaling 3 for -25 points, took 167 turns (1.35 seconds)
Game no. 19707, scored 41, dcards: 1 complete and 2 incomplete totaling 3 for -19 points, took 160 turns (1.28 seconds)
Game no. 19708, scored 9, dcards: 0 complete and 3 incomplete totaling 3 for -39 points, took 144 turns (1.19 seconds)
Game no. 19709, scored 4, dcards: 0 complete and 3 incomplete totaling 3 for -30 points, took 144 turns (1.11 seconds)
Game no. 19710, scored 47, dcards: 1 complete and 2 incomplete totaling 3 for -12 points, took 160 turns (1.33 seconds)
Game no. 19711, scored 21, dcards: 0 complete and 3 incomplete totaling 3 for -28 points, took 145 turns (1.18 seconds)
Game no. 19712, scored 37, dcards: 1 complete and 2 incomplete totaling 3 for -22 points, took 164 turns (1.37 seconds)
Game no. 19713, scored 93, dcards: 3 complete and 0 incomplete totaling 3 for 33 points, took 145 turns (1.16 seconds)
Game no. 19714, scored 58, dcards: 2 complete and 1 incomplete totaling 3 for 4 points, took 139 turns (1.21 seconds)
Game no. 19715, scored 76, dcards: 2 complete and 1 incomplete totaling 3 for 3 points, took 164 turns (1.33 seconds)
Game no. 19716, scored 68, dcards: 3 complete and 1 incomplete totaling 4 for 20 points, took 147 turns (1.19 seconds)
Game no. 19717, scored 51, dcards: 2 complete and 1 incomplete totaling 3 for 8 points, took 159 turns (1.25 seconds)
Game no. 19718, scored 72, dcards: 2 complete and 1 incomplete totaling 3 for 11 points, took 134 turns (1.14 seconds)
Game no. 19719, scored 54, dcards: 2 complete and 1 incomplete totaling 3 for -9 points, took 153 turns (1.24 seconds)
Game no. 19720, scored 88, dcards: 2 complete and 1 incomplete totaling 3 for 15 points, took 165 turns (1.32 seconds)
Game no. 19721, scored 45, dcards: 2 complete and 2 incomplete totaling 4 for 2 points, took 142 turns (1.17 seconds)
Game no. 19722, scored 110, dcards: 3 complete and 0 incomplete totaling 3 for 44 points, took 160 turns (1.29 seconds)
